ID,Nhà cung cấp,Ngày nhập gần đây,Đơn giá nhập,Tổng nhập,ID Khach hang,Ngày,Đơn giá MIN,Tổng nhập
90916-03117,CHPT-MINHANH,2022-07-23 00:00:00,280000,3,CHPT-MINHANH,2022-05-14 00:00:00,280000,1
90916-03117,CHPT-MINHANH,2022-07-23 00:00:00,280000,3,CHPT-MINHANH,2022-07-23 00:00:00,280000,3
90919-05059,HTAUTOHN,2022-07-23 00:00:00,1239000,1,HTAUTOHN,2022-07-02 00:00:00,1170000,1
A177J,HTAUTOHN,2022-07-23 00:00:00,53000,2,HTAUTOHN,2022-07-23 00:00:00,53000,2
MZ690610,HTAUTOHN,2022-07-23 00:00:00,534000,1,HTAUTOHN,2022-07-23 00:00:00,534000,1
TYDF02FGFC,HUNGUUTHINH,2022-07-23 00:00:00,1400000,1,HUNGUUTHINH,2022-07-23 00:00:00,1400000,1
TYDIN2RBRR,HUNGUUTHINH,2022-07-23 00:00:00,150000,1,HUNGUUTHINH,2022-07-23 00:00:00,150000,1
11115-28040,CHPT-MINHANH,2022-07-25 00:00:00,670000,1,CHPT-MINHANH,2022-02-10 00:00:00,610000,1
11115-28040,CHPT-MINHANH,2022-07-25 00:00:00,670000,1,CHPT-MINHANH,2022-02-19 00:00:00,610000,1
45460-09180,CHPT-MINHANH,2022-07-25 00:00:00,850000,1,CHPT-MINHANH,2022-07-25 00:00:00,850000,1
45470-09020,CHPT-MINHANH,2022-07-25 00:00:00,820000,1,CHPT-MINHANH,2022-07-25 00:00:00,820000,1
VAPC-KIMPHUN,DAIDUONG,2022-07-25 00:00:00,600000,2,DAIDUONG,2022-07-25 00:00:00,600000,2
04465-YZZZ1,NK-IDAS,2022-07-26 00:00:00,318126,20,NK-IDAM,2022-04-12 00:00:00,291846,33
04466-YZZAJ,HTAUTOHN,2022-07-26 00:00:00,943000,1,CHPT-MINHANH,2022-07-19 00:00:00,860000,1
04495-BZ111,NK-IDAS,2022-07-26 00:00:00,243300,20,NK-IDAS,2022-07-26 00:00:00,243300,20
04495-YZZZ2,NK-IDAS,2022-07-26 00:00:00,390598,50,NK-IDAS,2022-07-26 00:00:00,390598,50
08886-01805,NK-IDAS,2022-07-26 00:00:00,365421,10,NK-IDAM,2022-07-22 00:00:00,364839,5
11115-06010,NK-IDAS,2022-07-26 00:00:00,229888,20,NK-IDAS,2022-07-26 00:00:00,229888,20
11115-0Y030,NK-IDAS,2022-07-26 00:00:00,237653,10,NK-IDAS,2022-07-26 00:00:00,237653,10
11213-BZ011,NK-IDAS,2022-07-26 00:00:00,104708,4,NK-IDAS,2022-07-26 00:00:00,104708,4
13011-0C010,NK-IDAS,2022-07-26 00:00:00,573897,50,NK-IDAM,2022-05-10 00:00:00,524147,100
13011-0L070,NK-IDAS,2022-07-26 00:00:00,1297209,5,NK-IDAS,2022-07-26 00:00:00,1297209,5
13011-0M020,NK-IDAS,2022-07-26 00:00:00,901434,20,NK-IDAS,2022-04-05 00:00:00,629870,10
16363-0Y050,NK-IDAS,2022-07-26 00:00:00,895552,100,NK-IDAM,2022-04-12 00:00:00,819237,12
16502-0M020,NK-IDAS,2022-07-26 00:00:00,665664,3,NK-IDAS,2022-07-26 00:00:00,665664,3
16502-21070,HTAUTOHN,2022-07-26 00:00:00,266000,1,CHPT-MINHANH,2022-05-20 00:00:00,220000,3
31210-0A010,NK-IDAS,2022-07-26 00:00:00,665664,113,NK-IDAS,2022-07-26 00:00:00,665664,113
31210-0D180,NK-IDAS,2022-07-26 00:00:00,454364,300,NK-IDAS,2022-07-26 00:00:00,454364,300
31210-0K300,NK-IDAS,2022-07-26 00:00:00,819315,114,NK-IDAS,2022-07-26 00:00:00,819315,114
31250-0K301,NK-IDAS,2022-07-26 00:00:00,1140970,3,NK-IDAS,2022-07-26 00:00:00,1140970,3
43330-09110,NK-IDAS,2022-07-26 00:00:00,295772,4,NK-IDAS,2022-04-05 00:00:00,252639,2
90080-38070,NK-IDAS,2022-07-26 00:00:00,9883,200,NK-IDAS,2022-07-26 00:00:00,9883,200
90080-92023,NK-IDAS,2022-07-26 00:00:00,81414,200,NK-IDAM,2022-07-22 00:00:00,81206,100
90082-93003,NK-IDAS,2022-07-26 00:00:00,31766,100,NK-IDAS,2022-07-26 00:00:00,31766,100
90311-T0074,NK-IDAS,2022-07-26 00:00:00,153651,20,NK-TRISTAN,2022-04-21 00:00:00,132825,10
90363-T0008,NK-IDAS,2022-07-26 00:00:00,295772,14,NK-IDAS,2022-07-26 00:00:00,295772,14
90916-03118,HTAUTOHN,2022-07-26 00:00:00,334000,2,HTAUTOHN,2022-06-24 00:00:00,315000,2
TYT-WC5,KL-QUANGSAIGON,2022-07-26 00:00:00,190000,2,KL-QUANGSAIGON,2022-07-26 00:00:00,190000,2
12371-0D220,HTAUTOHN,2022-07-27 00:00:00,1286000,1,NK-TS,2022-02-26 00:00:00,921955,3
12372-0D191,HTAUTOHN,2022-07-27 00:00:00,1096000,1,HTAUTOHN,2022-06-14 00:00:00,1035000,1
12372-0D191,HTAUTOHN,2022-07-27 00:00:00,1096000,1,HTAUTOHN,2022-06-15 00:00:00,1035000,1
12372-0D191,HTAUTOHN,2022-07-27 00:00:00,1096000,1,HTAUTOHN,2022-06-23 00:00:00,1035000,1
15330-37010,HTAUTOHN,2022-07-27 00:00:00,1000000,1,HTAUTOHN,2022-07-27 00:00:00,1000000,1
48802-48010,CHPT-MINHANH,2022-07-27 00:00:00,450000,1,CHPT-MINHANH,2022-07-27 00:00:00,450000,1
48803-48010,CHPT-MINHANH,2022-07-27 00:00:00,450000,1,CHPT-MINHANH,2022-07-09 00:00:00,450000,1
48803-48010,CHPT-MINHANH,2022-07-27 00:00:00,450000,1,CHPT-MINHANH,2022-07-27 00:00:00,450000,1
83320-02180,CHPT-MINHANH,2022-07-27 00:00:00,650000,1,CHPT-MINHANH,2022-07-27 00:00:00,650000,1
SL-3990,QUANGVU,2022-07-27 00:00:00,290000,2,QUANGVU,2022-07-19 00:00:00,290000,2
SL-3990,QUANGVU,2022-07-27 00:00:00,290000,2,QUANGVU,2022-07-27 00:00:00,290000,2
VAPC-CAOSU,DAIDUONG,2022-07-27 00:00:00,150000,2,QUANGVU,2022-04-07 00:00:00,40000,2
13501-50060,NCC-KHANGTHANG,2022-07-28 00:00:00,7800000,1,NCC-KHANGTHANG,2022-07-28 00:00:00,7800000,1
48090-34010,NCC-KHANGTHANG,2022-07-28 00:00:00,5750000,1,NCC-KHANGTHANG,2022-07-28 00:00:00,5750000,1
48510-69365,CHPT-MINHANH,2022-07-28 00:00:00,2650000,1,CHPT-MINHANH,2022-07-28 00:00:00,2650000,1
48815-60260,HTAUTOHN,2022-07-28 00:00:00,267000,2,HTAUTOHN,2022-07-28 00:00:00,267000,2
7L8501529A,NCC-KHANGTHANG,2022-07-28 00:00:00,1300000,1,NCC-KHANGTHANG,2022-07-28 00:00:00,1300000,1
04495-0D060,HTAUTOHN,2022-07-29 00:00:00,686000,1,HTAUTOHN,2022-07-29 00:00:00,686000,1
13521-0C030,CHPT-MINHANH,2022-07-29 00:00:00,400000,1,CHPT-MINHANH,2022-07-29 00:00:00,400000,1
13540-31021,CHPT-MINHANH,2022-07-29 00:00:00,780000,1,CHPT-MINHANH,2022-07-29 00:00:00,780000,1
13550-31020,CHPT-MINHANH,2022-07-29 00:00:00,800000,1,CHPT-MINHANH,2022-07-29 00:00:00,800000,1
47731-0K300,CHPT-MINHANH,2022-07-29 00:00:00,270000,14,CHPT-MINHANH,2022-02-16 00:00:00,200000,8
47731-0K300,CHPT-MINHANH,2022-07-29 00:00:00,270000,14,CHPT-MINHANH,2022-02-23 00:00:00,200000,15
48815-60320,HTAUTOHN,2022-07-29 00:00:00,220000,2,HTAUTOHN,2022-07-29 00:00:00,220000,2
90916-02668,CHPT-MINHANH,2022-07-29 00:00:00,670000,3,HTAUTOHN,2022-02-21 00:00:00,630000,1
48849-60041,HTAUTOHN,2022-07-30 00:00:00,234000,2,HTAUTOHN,2022-07-30 00:00:00,234000,2
A3007,HTAUTOHN,2022-07-30 00:00:00,62000,2,HTAUTOHN,2022-07-30 00:00:00,62000,2
T2431WB,HTAUTOHN,2022-07-30 00:00:00,105000,2,HTAUTOHN,2022-07-30 00:00:00,105000,2
13050-75010,HTAUTOHN,2022-08-01 00:00:00,2334000,2,HTAUTOHN,2022-06-14 00:00:00,2205000,1
13050-75010,HTAUTOHN,2022-08-01 00:00:00,2334000,2,HTAUTOHN,2022-06-15 00:00:00,2205000,2
31470-42031,CHPT-MINHANH,2022-08-01 00:00:00,700000,1,CHPT-MINHANH,2022-08-01 00:00:00,700000,1
VAPC-LUOI,PHUCTHANH,2022-08-01 00:00:00,200000,1,PHUCTHANH,2022-08-01 00:00:00,200000,1
04009-86175,NCC-HOANKIEM,2022-08-02 00:00:00,636800,50,NCC-HOANKIEM,2022-06-20 00:00:00,636800,10
04009-86175,NCC-HOANKIEM,2022-08-02 00:00:00,636800,50,NCC-HOANKIEM,2022-08-02 00:00:00,636800,50
04466-YZZAQ,HTAUTOHN,2022-08-02 00:00:00,749760,17,HTAUTOHN,2022-07-08 00:00:00,749760,2
04466-YZZAQ,HTAUTOHN,2022-08-02 00:00:00,749760,17,HTAUTOHN,2022-07-12 00:00:00,749760,2
04466-YZZAQ,HTAUTOHN,2022-08-02 00:00:00,749760,17,HTAUTOHN,2022-07-16 00:00:00,749760,3
04466-YZZAQ,HTAUTOHN,2022-08-02 00:00:00,749760,17,HTAUTOHN,2022-07-18 00:00:00,749760,16
04466-YZZAQ,HTAUTOHN,2022-08-02 00:00:00,749760,17,HTAUTOHN,2022-08-02 00:00:00,749760,17
17801-30040,CHPT-MINHANH,2022-08-02 00:00:00,450000,7,CHPT-MINHANH,2022-04-16 00:00:00,450000,1
17801-30040,CHPT-MINHANH,2022-08-02 00:00:00,450000,7,CHPT-MINHANH,2022-06-15 00:00:00,450000,1
17801-30040,CHPT-MINHANH,2022-08-02 00:00:00,450000,7,CHPT-MINHANH,2022-08-02 00:00:00,450000,7
35330-0W021,CHPT-MINHANH,2022-08-02 00:00:00,750000,3,NK-TS,2022-02-26 00:00:00,575111,3
42607-0C070,NCC-KHANGTHANG,2022-08-02 00:00:00,1060000,20,HTAUTOHN,2022-01-07 00:00:00,980000,5
42607-0C070,NCC-KHANGTHANG,2022-08-02 00:00:00,1060000,20,HTAUTOHN,2022-01-25 00:00:00,980000,8
42607-0C070,NCC-KHANGTHANG,2022-08-02 00:00:00,1060000,20,HTAUTOHN,2022-02-10 00:00:00,980000,8
TT-129,HTAUTOHN,2022-08-02 00:00:00,150000,50,HTAUTOHN,2022-08-02 00:00:00,150000,50
47831-52050,HTAUTOHN,2022-08-03 00:00:00,334000,4,HTAUTOHN,2022-08-03 00:00:00,334000,4
90311-T0088,HTAUTOHN,2022-08-03 00:00:00,361000,1,HTAUTOHN,2022-08-03 00:00:00,361000,1
42607-33012,NCC-KHANGTHANG,2022-08-04 00:00:00,1050000,8,NK-TS,2022-02-26 00:00:00,835419,2
44348-08030,NCC-KHANGTHANG,2022-08-04 00:00:00,1080000,1,NCC-KHANGTHANG,2022-08-04 00:00:00,1080000,1
44406-08041,NCC-KHANGTHANG,2022-08-04 00:00:00,1330000,1,NCC-KHANGTHANG,2022-08-04 00:00:00,1330000,1
90919-02234,NCC-KHANGTHANG,2022-08-04 00:00:00,1300000,6,NCC-KHANGTHANG,2022-08-04 00:00:00,1300000,6
AUDI-Q7,NCC-KHANGTHANG,2022-08-04 00:00:00,5800000,1,NCC-KHANGTHANG,2022-08-04 00:00:00,5800000,1
48530-09X80,HTAUTOHN,2022-08-05 00:00:00,3048000,1,HTAUTOHN,2022-03-28 00:00:00,2880000,1
48530-09X80,HTAUTOHN,2022-08-05 00:00:00,3048000,1,HTAUTOHN,2022-04-02 00:00:00,2880000,1
48530-09X80,HTAUTOHN,2022-08-05 00:00:00,3048000,1,HTAUTOHN,2022-04-07 00:00:00,2880000,1
13507-31020,CHPT-MINHANH,2022-08-06 00:00:00,430000,2,CHPT-MINHANH,2022-08-06 00:00:00,430000,2
13540-67020,CHPT-MINHANH,2022-08-06 00:00:00,600000,5,CHPT-MINHANH,2022-07-12 00:00:00,600000,5
13540-67020,CHPT-MINHANH,2022-08-06 00:00:00,600000,5,CHPT-MINHANH,2022-08-06 00:00:00,600000,5
16100-69415,CHPT-MINHANH,2022-08-06 00:00:00,2150000,1,CHPT-MINHANH,2022-08-06 00:00:00,2150000,1
168000-1070,CHPT-MINHANH,2022-08-06 00:00:00,520000,1,HTAUTOHN,2022-03-03 00:00:00,495000,12
19850-0L010,CHPT-MINHANH,2022-08-06 00:00:00,380000,4,CHPT-MINHANH,2022-02-15 00:00:00,330000,5
31230-71011,NCC-QUANGNINH,2022-08-06 00:00:00,710000,12,NCC-QUANGNINH,2022-08-04 00:00:00,710000,5
31230-71011,NCC-QUANGNINH,2022-08-06 00:00:00,710000,12,NCC-QUANGNINH,2022-08-06 00:00:00,710000,12
43330-09580,HTAUTOHN,2022-08-06 00:00:00,905000,1,HTAUTOHN,2022-07-01 00:00:00,855000,1
44310-0K010,CHPT-MINHANH,2022-08-06 00:00:00,6900000,1,CHPT-MINHANH,2022-06-28 00:00:00,6900000,1
44310-0K010,CHPT-MINHANH,2022-08-06 00:00:00,6900000,1,CHPT-MINHANH,2022-08-06 00:00:00,6900000,1
46540-48010,HTAUTOHN,2022-08-06 00:00:00,258000,2,HTAUTOHN,2022-08-06 00:00:00,258000,2
46550-48010,HTAUTOHN,2022-08-06 00:00:00,248000,1,CHPT-MINHANH,2022-01-15 00:00:00,200000,1
46590-48010,HTAUTOHN,2022-08-06 00:00:00,248000,1,CHPT-MINHANH,2022-01-15 00:00:00,200000,1
48510-A9890,NCC-KHANGTHANG,2022-08-06 00:00:00,3000000,1,HTAUTOHN,2022-02-16 00:00:00,2745000,1
48520-A9570,CHPT-MINHANH,2022-08-06 00:00:00,2300000,2,CHPT-MINHANH,2022-08-06 00:00:00,2300000,2
81561-BZ240,NN-CHINGUYET,2022-08-06 00:00:00,850000,1,NN-CHINGUYET,2022-08-06 00:00:00,850000,1
90311-42026,CHPT-MINHANH,2022-08-06 00:00:00,100000,5,NK-TS,2022-03-29 00:00:00,83582,2
90311-88003,NCC-QUANGNINH,2022-08-06 00:00:00,190000,20,NCC-QUANGNINH,2022-07-22 00:00:00,190000,20
90311-88003,NCC-QUANGNINH,2022-08-06 00:00:00,190000,20,NCC-QUANGNINH,2022-08-04 00:00:00,190000,10
90311-88003,NCC-QUANGNINH,2022-08-06 00:00:00,190000,20,NCC-QUANGNINH,2022-08-06 00:00:00,190000,20
90916-03136,CHPT-MINHANH,2022-08-06 00:00:00,240000,20,CHPT-MINHANH,2022-02-23 00:00:00,240000,20
90916-03136,CHPT-MINHANH,2022-08-06 00:00:00,240000,20,CHPT-MINHANH,2022-03-04 00:00:00,240000,10
90916-03136,CHPT-MINHANH,2022-08-06 00:00:00,240000,20,CHPT-MINHANH,2022-05-10 00:00:00,240000,10
90916-03136,CHPT-MINHANH,2022-08-06 00:00:00,240000,20,CHPT-MINHANH,2022-08-06 00:00:00,240000,20
90916-03136,CHPT-MINHANH,2022-08-06 00:00:00,240000,20,HTAUTOHN,2022-01-15 00:00:00,240000,1
AB3Z6038S,NCC-LE,2022-08-06 00:00:00,1150000,1,NCC-LE,2022-08-06 00:00:00,1150000,1
AB3Z6038W,NCC-LE,2022-08-06 00:00:00,1150000,1,NCC-LE,2022-08-06 00:00:00,1150000,1
AB3Z7E373P,NCC-LE,2022-08-06 00:00:00,700000,1,NCC-LE,2022-08-06 00:00:00,700000,1
BK3Q6A228BH,NCC-LE,2022-08-06 00:00:00,1150000,1,NCC-LE,2022-08-06 00:00:00,1150000,1
BK3Q6C344AC,NCC-LE,2022-08-06 00:00:00,400000,1,NCC-LE,2022-08-06 00:00:00,400000,1
FB3Q6C301GA,NCC-LE,2022-08-06 00:00:00,450000,1,NCC-LE,2022-08-06 00:00:00,450000,1
PE01-14-302,DAIDUONG,2022-08-06 00:00:00,180000,1,DAIDUONG,2022-08-06 00:00:00,180000,1
PLMPLD,NCC-LE,2022-08-06 00:00:00,750000,1,NCC-LE,2022-08-06 00:00:00,750000,1
TU-100,HTAUTOHN,2022-08-06 00:00:00,110000,50,HTAUTOHN,2022-08-06 00:00:00,110000,50
VAPC-CHANHOPSO,DAIDUONG,2022-08-06 00:00:00,1300000,1,DAIDUONG,2022-08-06 00:00:00,1300000,1
VAPC-CHANMAY,DAIDUONG,2022-08-06 00:00:00,950000,1,DAIDUONG,2022-08-06 00:00:00,950000,1
VAPC-THUOCLAI,DAIDUONG,2022-08-06 00:00:00,3000000,1,DAIDUONG,2022-08-06 00:00:00,3000000,1
90916-02353,CHPT-MINHANH,2022-08-08 00:00:00,90000,6,CHPT-MINHANH,2022-08-03 00:00:00,90000,6
90916-02353,CHPT-MINHANH,2022-08-08 00:00:00,90000,6,CHPT-MINHANH,2022-08-08 00:00:00,90000,6
BMTP-625,KL-QUANGSAIGON,2022-08-08 00:00:00,1400000,1,KL-QUANGSAIGON,2022-08-08 00:00:00,1400000,1
PE01-13-ZE0F,DAIDUONG,2022-08-08 00:00:00,750000,1,DAIDUONG,2022-08-08 00:00:00,750000,1
04466-47051,CHPT-MINHANH,2022-08-09 00:00:00,810000,5,CHPT-MINHANH,2022-01-03 00:00:00,730000,2
13011-0P040,HTAUTOHN,2022-08-09 00:00:00,2829000,1,HTAUTOHN,2022-08-09 00:00:00,2829000,1
13506-21030,CHPT-MINHANH,2022-08-09 00:00:00,1100000,2,CHPT-MINHANH,2022-08-09 00:00:00,1100000,2
13506-31031,CHPT-MINHANH,2022-08-09 00:00:00,1350000,1,CHPT-MINHANH,2022-05-20 00:00:00,1350000,1
13506-31031,CHPT-MINHANH,2022-08-09 00:00:00,1350000,1,CHPT-MINHANH,2022-08-09 00:00:00,1350000,1
13530-31021,HTAUTOHN,2022-08-09 00:00:00,267000,1,HTAUTOHN,2022-08-09 00:00:00,267000,1
13550-0P020,HTAUTOHN,2022-08-09 00:00:00,915000,1,HTAUTOHN,2022-08-09 00:00:00,915000,1
13554-75021,CHPT-MINHANH,2022-08-09 00:00:00,100000,1,CHPT-MINHANH,2022-08-09 00:00:00,100000,1
13559-75060,CHPT-MINHANH,2022-08-09 00:00:00,390000,1,CHPT-MINHANH,2022-08-09 00:00:00,390000,1
13560-31020,HTAUTOHN,2022-08-09 00:00:00,817000,1,HTAUTOHN,2022-08-09 00:00:00,817000,1
13561-75060,CHPT-MINHANH,2022-08-09 00:00:00,450000,1,CHPT-MINHANH,2022-06-21 00:00:00,450000,1
13561-75060,CHPT-MINHANH,2022-08-09 00:00:00,450000,1,CHPT-MINHANH,2022-08-09 00:00:00,450000,1
13562-75010,HTAUTOHN,2022-08-09 00:00:00,447000,1,HTAUTOHN,2022-08-09 00:00:00,447000,1
13715-31150,HTAUTOHN,2022-08-09 00:00:00,309000,5,HTAUTOHN,2022-08-09 00:00:00,309000,5
15100-22041,CHPT-MINHANH,2022-08-09 00:00:00,980000,1,CHPT-MINHANH,2022-08-09 00:00:00,980000,1
16031-31031,CHPT-MINHANH,2022-08-09 00:00:00,600000,1,CHPT-MINHANH,2022-08-09 00:00:00,600000,1
16100-79445,HTAUTOHN,2022-08-09 00:00:00,1524840,10,HTAUTOHN,2022-08-09 00:00:00,1524840,10
16210-66020,HTAUTOHN,2022-08-09 00:00:00,3096000,1,HTAUTOHN,2022-08-09 00:00:00,3096000,1
31210-0W032,NCC-KHANGTHANG,2022-08-09 00:00:00,4100000,5,NK-TS,2022-03-29 00:00:00,3205002,7
31210-33042,CHPT-MINHANH,2022-08-09 00:00:00,2100000,1,CHPT-MINHANH,2022-08-05 00:00:00,2100000,1
31210-33042,CHPT-MINHANH,2022-08-09 00:00:00,2100000,1,CHPT-MINHANH,2022-08-09 00:00:00,2100000,1
35330-12050,CHPT-MINHANH,2022-08-09 00:00:00,860000,3,CHPT-MINHANH,2022-08-08 00:00:00,860000,1
35330-12050,CHPT-MINHANH,2022-08-09 00:00:00,860000,3,CHPT-MINHANH,2022-08-09 00:00:00,860000,3
35330-73021,CHPT-MINHANH,2022-08-09 00:00:00,920000,1,CHPT-MINHANH,2022-08-09 00:00:00,920000,1
45220-33190,CHPT-MINHANH,2022-08-09 00:00:00,2500000,2,NK-TS,2022-03-29 00:00:00,1910417,5
47731-0T010,HTAUTOHN,2022-08-09 00:00:00,684000,4,CHPT-MINHANH,2022-06-02 00:00:00,450000,1
48531-80725,CHPT-MINHANH,2022-08-09 00:00:00,510000,6,CHPT-MINHANH,2022-08-09 00:00:00,510000,6
48619-52030,NCC-HOANKIEM,2022-08-09 00:00:00,93000,50,NCC-HOANKIEM,2022-06-20 00:00:00,71200,20
48820-02060,NCC-KHANGTHANG,2022-08-09 00:00:00,410000,30,NCC-KHANGTHANG,2022-08-09 00:00:00,410000,30
52610-SNV-P01,KL-DUCPHAT-Q5,2022-08-09 00:00:00,700000,2,KL-DUCPHAT-Q5,2022-08-09 00:00:00,700000,2
90916-02637,HTAUTOHN,2022-08-09 00:00:00,1220000,1,HTAUTOHN,2022-08-09 00:00:00,1220000,1
99367-K1550,NCC-KHANGTHANG,2022-08-09 00:00:00,700000,10,NCC-KHANGTHANG,2022-08-09 00:00:00,700000,10
31230-71061,CHPT-MINHANH,2022-08-10 00:00:00,1000000,3,NK-TS,2022-02-26 00:00:00,826532,20
3461-1082,NCC-PHUONGSAKURA,2022-08-10 00:00:00,1100000,3,NCC-PHUONGSAKURA,2022-01-15 00:00:00,1040000,3
3461-1082,NCC-PHUONGSAKURA,2022-08-10 00:00:00,1100000,3,NCC-PHUONGSAKURA,2022-03-14 00:00:00,1040000,1
5350128100,NN-QUYEN,2022-08-10 00:00:00,0,20,NN-QUYEN,2022-08-10 00:00:00,0,20
90919-05050,HTAUTOHN,2022-08-10 00:00:00,1258000,1,HTAUTOHN,2022-08-10 00:00:00,1258000,1
04111-31843,HTAUTOHN,2022-08-11 00:00:00,4699000,1,CHPT-MINHANH,2022-04-11 00:00:00,3800000,1
04371-36080,CHPT-MINHANH,2022-08-11 00:00:00,440000,2,CHPT-MINHANH,2022-08-11 00:00:00,440000,2
13011-28161,CHPT-MINHANH,2022-08-11 00:00:00,1200000,1,CHPT-MINHANH,2022-06-15 00:00:00,1200000,2
13011-28161,CHPT-MINHANH,2022-08-11 00:00:00,1200000,1,CHPT-MINHANH,2022-08-11 00:00:00,1200000,1
13211-28112-B0,CHPT-MINHANH,2022-08-11 00:00:00,580000,4,CHPT-MINHANH,2022-08-11 00:00:00,580000,4
13521-31041,HTAUTOHN,2022-08-11 00:00:00,270000,1,HTAUTOHN,2022-01-04 00:00:00,220000,1
17801-38030,CHPT-MINHANH,2022-08-11 00:00:00,510000,1,CHPT-MINHANH,2022-02-25 00:00:00,510000,2
17801-38030,CHPT-MINHANH,2022-08-11 00:00:00,510000,1,CHPT-MINHANH,2022-08-11 00:00:00,510000,1
17801-AZA29,HTAUTOHN,2022-08-11 00:00:00,551000,3,HTAUTOHN,2022-08-11 00:00:00,551000,3
45203-60141,HTAUTOHN,2022-08-11 00:00:00,2213000,1,HTAUTOHN,2022-08-11 00:00:00,2213000,1
45510-0D491,HTAUTOHN,2022-08-11 00:00:00,8500000,5,HTAUTOHN,2022-08-11 00:00:00,8500000,5
48068-60030,HTAUTOHN,2022-08-11 00:00:00,4753000,1,HTAUTOHN,2022-08-11 00:00:00,4753000,1
48069-60030,NCC-THANGSAU,2022-08-11 00:00:00,4900000,1,NCC-THANGSAU,2022-08-11 00:00:00,4900000,1
48510-A9780,HTAUTOHN,2022-08-11 00:00:00,2900000,5,HTAUTOHN,2022-01-12 00:00:00,2835000,1
48520-A9470,HTAUTOHN,2022-08-11 00:00:00,2900000,5,NCC-KHANGTHANG,2022-08-09 00:00:00,2650000,2
48530-A9710,HTAUTOHN,2022-08-11 00:00:00,2800000,5,HTAUTOHN,2022-08-11 00:00:00,2800000,5
48540-A9360,HTAUTOHN,2022-08-11 00:00:00,2800000,5,HTAUTOHN,2022-08-11 00:00:00,2800000,5
48802-60110,HTAUTOHN,2022-08-11 00:00:00,304000,2,HTAUTOHN,2022-08-11 00:00:00,304000,2
48815-60241,CHPT-MINHANH,2022-08-11 00:00:00,195000,2,CHPT-MINHANH,2022-08-11 00:00:00,195000,2
77024-60201,CHPT-MINHANH,2022-08-11 00:00:00,900000,1,CHPT-MINHANH,2022-08-06 00:00:00,900000,1
77024-60201,CHPT-MINHANH,2022-08-11 00:00:00,900000,1,CHPT-MINHANH,2022-08-11 00:00:00,900000,1
JK272000-6900,HTAUTOHN,2022-08-11 00:00:00,148000,100,PHUONGNGUYEN,2022-01-22 00:00:00,0,11
T24C04WB,HTAUTOHN,2022-08-11 00:00:00,120000,50,HTAUTOHN,2022-08-11 00:00:00,240000,150
04111-66101,NCC-KHANGTHANG,2022-08-12 00:00:00,3200000,1,HTAUTOHN,2022-05-28 00:00:00,3170000,1
13011-66021,CHPT-MINHANH,2022-08-12 00:00:00,2600000,1,CHPT-MINHANH,2022-08-12 00:00:00,2600000,1
13011-66021,CHPT-MINHANH,2022-08-12 00:00:00,2600000,1,NCC-KHANGTHANG,2022-08-12 00:00:00,2600000,1
13101-66050-01,NCC-KHANGTHANG,2022-08-12 00:00:00,650000,6,NCC-KHANGTHANG,2022-08-12 00:00:00,650000,6
13566-75020,NCC-THAILAND,2022-08-12 00:00:00,117600,1,NCC-THAILAND,2022-08-12 00:00:00,117600,1
19101-13550,HTAUTOHN,2022-08-12 00:00:00,361900,20,NK-TS,2022-03-29 00:00:00,273990,9
31420-0K014,NCC-THAILAND,2022-08-12 00:00:00,588000,15,NCC-THAILAND,2022-08-12 00:00:00,588000,15
90311-34042,NCC-QUANGNINH,2022-08-12 00:00:00,85000,10,NCC-QUANGNINH,2022-08-12 00:00:00,85000,10
90311-35065,NCC-QUANGNINH,2022-08-12 00:00:00,65000,10,NCC-THAILAND,2022-04-02 00:00:00,60390,2
90311-48014,NCC-QUANGNINH,2022-08-12 00:00:00,75000,5,NCC-QUANGNINH,2022-08-12 00:00:00,75000,5
90366-T0061,NCC-THAILAND,2022-08-12 00:00:00,771400,20,NCC-THAILAND,2022-08-12 00:00:00,771400,20
04152-YZZA4,NCC-KHANGTHANG,2022-08-13 00:00:00,90000,100,NCC-KHANGTHANG,2022-08-13 00:00:00,90000,100
04465-0T010,CHPT-MINHANH,2022-08-13 00:00:00,1450000,5,NCC-KHANGTHANG,2022-02-18 00:00:00,1430000,2
04465-0T010,CHPT-MINHANH,2022-08-13 00:00:00,1450000,5,NCC-KHANGTHANG,2022-05-30 00:00:00,1430000,3
04465-65021,NCC-KHANGTHANG,2022-08-13 00:00:00,1080000,5,NCC-KHANGTHANG,2022-08-13 00:00:00,1080000,5
04466-28080,NCC-KHANGTHANG,2022-08-13 00:00:00,860000,1,NCC-KHANGTHANG,2022-08-13 00:00:00,860000,1
04466-44010,NCC-KHANGTHANG,2022-08-13 00:00:00,860000,4,NCC-KHANGTHANG,2022-08-13 00:00:00,860000,4
04478-48150,CHPT-MINHANH,2022-08-13 00:00:00,600000,1,CHPT-MINHANH,2022-08-13 00:00:00,600000,1
04479-48030,HTAUTOHN,2022-08-13 00:00:00,581000,1,HTAUTOHN,2022-08-13 00:00:00,581000,1
35330-73010,NCC-KHANGTHANG,2022-08-13 00:00:00,770000,5,NK-TS,2022-02-26 00:00:00,532311,2
47201-0K040,NCC-QUANGNINH,2022-08-13 00:00:00,1170000,17,NCC-QUANGNINH,2022-08-13 00:00:00,1170000,17
47731-30120,CHPT-MINHANH,2022-08-13 00:00:00,200000,1,CHPT-MINHANH,2022-08-13 00:00:00,200000,1
